dataset,unit_id,regime_id,predeclared_mechanism,mechanism_status,activation_measure,static_selected_policy,dynamic_selected_policy,winner_agreement,dynamic_regret,within_material_tolerance,execution_agreement,best_simple_policy_cost,best_advanced_policy_cost,attainable_improvement,simple_policy_improvement_recovered,counterexample_flag,evidence_source
M5,FOODS_3_714__TX_1,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,2077.613852430292,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_714__TX_2,strict_frozen,ensemble_rate_cap,active,target_changed,simple_ensemble_rate_limited,operationally_weighted_ensemble,0,0.0,True,True,1371.6980551521117,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_714__TX_3,strict_frozen,ensemble_rate_cap,active,target_changed,simple_ensemble_rate_limited,operationally_weighted_ensemble,0,0.0,True,True,2681.1163102833134,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_714__WI_3,strict_frozen,ensemble_rate_cap,active,target_changed,simple_ensemble_rate_limited,accuracy_first,0,206.68973303409572,False,False,1846.451315623347,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_723__CA_3,strict_frozen,ensemble_rate_cap,active,target_changed,simple_ensemble_rate_limited,operationally_weighted_ensemble,0,0.0,True,True,6192.395323555355,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_723__WI_3,strict_frozen,ensemble_rate_cap,active,target_changed,accuracy_first,accuracy_first,1,0.0,True,True,4314.749143651931,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_752__CA_3,strict_frozen,ensemble_rate_cap,active,target_changed,simple_ensemble_rate_limited,operationally_weighted_ensemble,0,0.0,True,True,5718.84527515513,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_804__CA_3,strict_frozen,ensemble_rate_cap,active,target_changed,accuracy_rate_limited,accuracy_first,0,0.0,True,False,3611.615169830392,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_808__CA_1,strict_frozen,ensemble_rate_cap,active,target_changed,accuracy_rate_limited,accuracy_first,0,0.0,True,True,871.709401683021,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_808__CA_3,strict_frozen,ensemble_rate_cap,active,target_changed,accuracy_rate_limited,operationally_weighted_ensemble,0,753.3323062898758,False,True,2343.4159565487907,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
