scenario_id,strategy,WAPE,MASE,total_dynamic_cost,fill_rate,planning_execution_gap_rate,plan_volatility,switch_count
L7_B10_flexible,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,441576.49886204745,0.8861012286861712,0.2903571428571429,98531.81999628716,0.0
L7_B10_flexible,feasibility_aware,0.11588284104768151,0.5126085635723481,448149.8875135183,0.8783076942591242,0.27678571428571436,97321.85469219164,6.37
L7_B10_flexible,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,469241.644850941,0.8724433224323258,0.2646428571428572,87964.08418773468,0.0
L7_B10_moderate,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,788782.1754031308,0.6957263579840088,0.6985714285714286,24512.56628348896,0.0
L7_B10_moderate,simple_ensemble,0.13320371645847104,0.5703987556060911,788797.2497505536,0.6957263579840088,0.6985714285714286,24512.56628348896,0.0
L7_B10_moderate,accuracy_smoothed,0.11559139189390702,0.5124339092535392,1011893.7831615235,0.6194755799268864,0.7364285714285712,23797.52687379886,0.0
L7_B10_moderate,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,1089026.824534409,0.5994874358293298,0.725714285714286,25046.578088707345,0.0
L7_B10_moderate,accuracy_first,0.11559139189390702,0.5124339092535392,1089376.3683258467,0.5994874358293298,0.725714285714286,25046.578088707345,0.0
L7_B10_moderate,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,1089376.3683258467,0.5994874358293298,0.725714285714286,25046.578088707345,0.0
L7_B10_moderate,feasibility_aware,0.11588284104768151,0.5126085635723481,1116354.5540404718,0.5862289137931589,0.7189285714285716,25273.455646236314,6.37
L7_B10_moderate,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,1262679.9055696523,0.5837450311885445,0.7060714285714288,21683.292297730753,0.0
L7_B10_tight,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,2019794.2924117667,0.47464814731244914,0.8767857142857143,3579.3842257498186,0.0
L7_B10_tight,simple_ensemble,0.13320371645847104,0.5703987556060911,2019809.3667591894,0.47464814731244914,0.8767857142857143,3579.3842257498186,0.0
L7_B10_tight,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,2224590.038000304,0.46115314224973325,0.8696428571428576,3869.110388393187,0.0
L7_B10_tight,accuracy_first,0.11559139189390702,0.5124339092535392,2224939.1634050813,0.46115314224973325,0.8696428571428576,3869.110388393187,0.0
L7_B10_tight,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,2224939.1634050813,0.46115314224973325,0.8696428571428576,3869.110388393187,0.0
L7_B10_tight,accuracy_smoothed,0.11559139189390702,0.5124339092535392,2228817.6390330703,0.4573856073460878,0.870714285714286,3798.0287468070806,0.0
L7_B10_tight,feasibility_aware,0.11588284104768151,0.5126085635723481,2241062.614605453,0.4581387234382742,0.8671428571428573,3934.008323098442,6.37
L7_B10_tight,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,2394785.6959109223,0.45218664880196596,0.8510714285714289,4132.489104503951,0.0
L7_B2_flexible,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,288120.0998592275,0.9266558187044046,0.20214285714285712,91962.23276569722,0.0
L7_B2_flexible,simple_ensemble,0.13320371645847104,0.5703987556060911,288135.1742066504,0.9266558187044046,0.20214285714285712,91962.23276569722,0.0
L7_B2_flexible,feasibility_aware,0.11588284104768151,0.5126085635723481,291688.49177993805,0.8783076942591242,0.27678571428571436,97321.85469219164,6.37
L7_B2_flexible,accuracy_smoothed,0.11559139189390702,0.5124339092535392,292436.8368039501,0.8977852358144186,0.2639285714285715,90587.86364915522,0.0
L7_B2_flexible,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,295357.8527092519,0.8864732571713272,0.28928571428571437,98213.80620482359,0.0
L7_B2_flexible,accuracy_first,0.11559139189390702,0.5124339092535392,296307.12653796276,0.8861012286861712,0.2903571428571429,98531.81999628716,0.0
L7_B2_flexible,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,296307.12653796276,0.8861012286861712,0.2903571428571429,98531.81999628716,0.0
L7_B2_flexible,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,306900.2107400151,0.8724433224323258,0.2646428571428572,87964.08418773468,0.0
L7_B2_moderate,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,333052.72490692243,0.6957263579840088,0.6985714285714286,24512.56628348896,0.0
L7_B2_moderate,simple_ensemble,0.13320371645847104,0.5703987556060911,333067.7992543454,0.6957263579840088,0.6985714285714286,24512.56628348896,0.0
L7_B2_moderate,accuracy_smoothed,0.11559139189390702,0.5124339092535392,374415.54311291367,0.6194755799268864,0.7364285714285712,23797.52687379886,0.0
L7_B2_moderate,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,387129.90433906583,0.5994874358293298,0.725714285714286,25046.578088707345,0.0
