planning_unit,regime,beam_width,rounding_multiplier,baseline_cost,approximate_dp_cost,relative_cost_change_pct
FOODS_3_318__WI_3,long_lead,96,0.05,3752.23436810832,3671.8252235372365,-2.1429670079915977
FOODS_3_318__WI_3,long_lead,96,0.1,3752.23436810832,3654.660579848003,-2.600418275831428
FOODS_3_318__WI_3,long_lead,96,0.2,3752.23436810832,3672.3252235372365,-2.129641614347488
FOODS_3_318__WI_3,long_lead,192,0.05,3752.23436810832,3671.8252235372365,-2.1429670079915977
FOODS_3_318__WI_3,long_lead,192,0.1,3752.23436810832,3655.160579848003,-2.587092882187318
FOODS_3_318__WI_3,long_lead,192,0.2,3752.23436810832,3671.3252235372365,-2.156292401635707
FOODS_3_318__WI_3,tight_capacity,48,0.05,4720.187000774011,9188.650334038837,94.66708273490208
FOODS_3_318__WI_3,tight_capacity,48,0.1,4720.187000774011,9188.650334038837,94.66708273490208
FOODS_3_318__WI_3,tight_capacity,48,0.2,4720.187000774011,9188.650334038837,94.66708273490208
FOODS_3_318__WI_3,tight_capacity,96,0.05,4720.187000774011,9188.650334038837,94.66708273490208
FOODS_3_318__WI_3,tight_capacity,96,0.1,4720.187000774011,9188.650334038837,94.66708273490208
FOODS_3_318__WI_3,tight_capacity,96,0.2,4720.187000774011,9188.650334038837,94.66708273490208
FOODS_3_318__WI_3,tight_capacity,192,0.05,4720.187000774011,9188.650334038837,94.66708273490208
FOODS_3_318__WI_3,tight_capacity,192,0.1,4720.187000774011,9188.650334038837,94.66708273490208
FOODS_3_318__WI_3,tight_capacity,192,0.2,4720.187000774011,9188.650334038837,94.66708273490208
FOODS_3_319__CA_3,long_lead,48,0.05,3067.2184709821427,3203.7207873637944,4.4503617095766534
FOODS_3_319__CA_3,long_lead,48,0.1,3067.2184709821427,3203.7207873637944,4.4503617095766534
FOODS_3_319__CA_3,long_lead,48,0.2,3067.2184709821427,3203.7207873637944,4.4503617095766534
FOODS_3_319__CA_3,long_lead,96,0.05,3067.2184709821427,3203.7207873637944,4.4503617095766534
FOODS_3_319__CA_3,long_lead,96,0.1,3067.2184709821427,3203.7207873637944,4.4503617095766534
FOODS_3_319__CA_3,long_lead,96,0.2,3067.2184709821427,3203.7207873637944,4.4503617095766534
FOODS_3_319__CA_3,long_lead,192,0.05,3067.2184709821427,3203.7207873637944,4.4503617095766534
FOODS_3_319__CA_3,long_lead,192,0.1,3067.2184709821427,3203.7207873637944,4.4503617095766534
FOODS_3_319__CA_3,long_lead,192,0.2,3067.2184709821427,3203.7207873637944,4.4503617095766534
FOODS_3_319__CA_3,tight_capacity,48,0.05,2400.3293660154204,2576.4761177963346,7.33844089377285
FOODS_3_319__CA_3,tight_capacity,48,0.1,2400.3293660154204,2576.4761177963346,7.33844089377285
FOODS_3_319__CA_3,tight_capacity,48,0.2,2400.3293660154204,2576.4761177963346,7.33844089377285
FOODS_3_319__CA_3,tight_capacity,96,0.05,2400.3293660154204,2576.4761177963346,7.33844089377285
FOODS_3_319__CA_3,tight_capacity,96,0.1,2400.3293660154204,2576.4761177963346,7.33844089377285
FOODS_3_319__CA_3,tight_capacity,96,0.2,2400.3293660154204,2576.4761177963346,7.33844089377285
FOODS_3_319__CA_3,tight_capacity,192,0.05,2400.3293660154204,2576.4761177963346,7.33844089377285
FOODS_3_319__CA_3,tight_capacity,192,0.1,2400.3293660154204,2576.4761177963346,7.33844089377285
FOODS_3_319__CA_3,tight_capacity,192,0.2,2400.3293660154204,2576.4761177963346,7.33844089377285
FOODS_3_376__WI_2,long_lead,48,0.05,38069.31016322545,26478.189732142855,-30.44741389162206
FOODS_3_376__WI_2,long_lead,48,0.1,38069.31016322545,26478.189732142855,-30.44741389162206
FOODS_3_376__WI_2,long_lead,48,0.2,38069.31016322545,26478.189732142855,-30.44741389162206
FOODS_3_376__WI_2,long_lead,96,0.05,38069.31016322545,30039.095075334822,-21.093671131576553
FOODS_3_376__WI_2,long_lead,96,0.1,38069.31016322545,30039.095075334822,-21.093671131576553
FOODS_3_376__WI_2,long_lead,96,0.2,38069.31016322545,30039.095075334822,-21.093671131576553
FOODS_3_376__WI_2,long_lead,192,0.05,38069.31016322545,30039.095075334822,-21.093671131576553
FOODS_3_376__WI_2,long_lead,192,0.1,38069.31016322545,30039.095075334822,-21.093671131576553
FOODS_3_376__WI_2,long_lead,192,0.2,38069.31016322545,30039.095075334822,-21.093671131576553
FOODS_3_376__WI_2,tight_capacity,48,0.05,35098.19896570871,38047.106247153395,8.40187635931347
FOODS_3_376__WI_2,tight_capacity,48,0.1,35098.19896570871,38047.106247153395,8.40187635931347
FOODS_3_376__WI_2,tight_capacity,48,0.2,35098.19896570871,38047.106247153395,8.40187635931347
FOODS_3_376__WI_2,tight_capacity,96,0.05,35098.19896570871,38047.106247153395,8.40187635931347
FOODS_3_376__WI_2,tight_capacity,96,0.1,35098.19896570871,38047.106247153395,8.40187635931347
FOODS_3_376__WI_2,tight_capacity,96,0.2,35098.19896570871,38047.106247153395,8.40187635931347
FOODS_3_376__WI_2,tight_capacity,192,0.05,35098.19896570871,38047.106247153395,8.40187635931347
FOODS_3_376__WI_2,tight_capacity,192,0.1,35098.19896570871,38047.106247153395,8.40187635931347
FOODS_3_376__WI_2,tight_capacity,192,0.2,35098.19896570871,35102.19896570871,0.01139659617266413
FOODS_3_377__TX_2,long_lead,48,0.05,6643.284572009529,2236.823308933197,-66.32955754510785
FOODS_3_377__TX_2,long_lead,48,0.1,6643.284572009529,2124.943328373116,-68.01366394379308
FOODS_3_377__TX_2,long_lead,48,0.2,6643.284572009529,2124.943328373116,-68.01366394379308
FOODS_3_377__TX_2,long_lead,96,0.05,6643.284572009529,2240.6648495172813,-66.27173162266776
FOODS_3_377__TX_2,long_lead,96,0.1,6643.284572009529,2240.6648495172813,-66.27173162266776
FOODS_3_377__TX_2,long_lead,96,0.2,6643.284572009529,2229.928985236622,-66.4333363855571
FOODS_3_377__TX_2,long_lead,192,0.05,6643.284572009529,2270.768270950907,-65.81859099460462
FOODS_3_377__TX_2,long_lead,192,0.1,6643.284572009529,2240.7702356358095,-66.27014526704224
FOODS_3_377__TX_2,long_lead,192,0.2,6643.284572009529,2240.7702356358095,-66.27014526704224
FOODS_3_377__TX_2,tight_capacity,48,0.05,8249.544058476757,8498.655040619615,3.019693941592881
FOODS_3_377__TX_2,tight_capacity,48,0.1,8249.544058476757,8498.655040619615,3.019693941592881
FOODS_3_377__TX_2,tight_capacity,48,0.2,8249.544058476757,8498.655040619615,3.019693941592881
FOODS_3_377__TX_2,tight_capacity,96,0.05,8249.544058476757,8498.655040619615,3.019693941592881
FOODS_3_377__TX_2,tight_capacity,96,0.1,8249.544058476757,8498.655040619615,3.019693941592881
FOODS_3_377__TX_2,tight_capacity,96,0.2,8249.544058476757,8498.655040619615,3.019693941592881
FOODS_3_377__TX_2,tight_capacity,192,0.05,8249.544058476757,7029.182334051337,-14.793080875438756
FOODS_3_377__TX_2,tight_capacity,192,0.1,8249.544058476757,6784.571351908482,-17.75822634783013
FOODS_3_377__TX_2,tight_capacity,192,0.2,8249.544058476757,8498.655040619615,3.019693941592881
FOODS_3_377__TX_3,long_lead,48,0.05,7278.405071123555,1938.5984506474208,-73.3650651247944
FOODS_3_377__TX_3,long_lead,48,0.1,7278.405071123555,1938.5984506474208,-73.3650651247944
FOODS_3_377__TX_3,long_lead,48,0.2,7278.405071123555,1938.5984506474208,-73.3650651247944
FOODS_3_377__TX_3,long_lead,96,0.05,7278.405071123555,1937.5984506474208,-73.37880439858073
FOODS_3_377__TX_3,long_lead,96,0.1,7278.405071123555,1937.5984506474208,-73.37880439858073
FOODS_3_377__TX_3,long_lead,96,0.2,7278.405071123555,1937.5984506474208,-73.37880439858073
FOODS_3_377__TX_3,long_lead,192,0.05,7278.405071123555,1937.5984506474208,-73.37880439858073
FOODS_3_377__TX_3,long_lead,192,0.1,7278.405071123555,1937.5984506474208,-73.37880439858073
FOODS_3_377__TX_3,long_lead,192,0.2,7278.405071123555,1937.5984506474208,-73.37880439858073
FOODS_3_377__TX_3,tight_capacity,48,0.05,10920.585986442518,12588.517016546826,15.273274091472556
FOODS_3_377__TX_3,tight_capacity,48,0.1,10920.585986442518,12588.517016546826,15.273274091472556
FOODS_3_377__TX_3,tight_capacity,48,0.2,10920.585986442518,12589.017016546826,15.277852600360456
FOODS_3_377__TX_3,tight_capacity,96,0.05,10920.585986442518,12589.017016546826,15.277852600360456
FOODS_3_377__TX_3,tight_capacity,96,0.1,10920.585986442518,12589.017016546826,15.277852600360456
FOODS_3_377__TX_3,tight_capacity,96,0.2,10920.585986442518,12589.517016546826,15.282431109248355
FOODS_3_377__TX_3,tight_capacity,192,0.05,10920.585986442518,12589.017016546826,15.277852600360456
FOODS_3_377__TX_3,tight_capacity,192,0.1,10920.585986442518,12589.017016546826,15.277852600360456
FOODS_3_377__TX_3,tight_capacity,192,0.2,10920.585986442518,12589.517016546826,15.282431109248355
FOODS_3_412__WI_2,long_lead,48,0.05,8629.285714285716,7860.956281872954,-8.90374311214193
FOODS_3_412__WI_2,long_lead,48,0.1,8629.285714285716,7860.956281872954,-8.90374311214193
FOODS_3_412__WI_2,long_lead,48,0.2,8629.285714285716,7860.956281872954,-8.90374311214193
FOODS_3_412__WI_2,long_lead,96,0.05,8629.285714285716,7860.956281872954,-8.90374311214193
FOODS_3_412__WI_2,long_lead,96,0.1,8629.285714285716,7860.956281872954,-8.90374311214193
FOODS_3_412__WI_2,long_lead,96,0.2,8629.285714285716,7860.956281872954,-8.90374311214193
FOODS_3_412__WI_2,long_lead,192,0.05,8629.285714285716,7860.956281872954,-8.90374311214193
FOODS_3_412__WI_2,long_lead,192,0.1,8629.285714285716,7860.956281872954,-8.90374311214193
FOODS_3_412__WI_2,long_lead,192,0.2,8629.285714285716,7860.956281872954,-8.90374311214193
FOODS_3_412__WI_2,tight_capacity,48,0.05,6611.106745822764,6498.873043118044,-1.697653766907267
FOODS_3_412__WI_2,tight_capacity,48,0.1,6611.106745822764,6498.873043118044,-1.697653766907267
FOODS_3_412__WI_2,tight_capacity,48,0.2,6611.106745822764,6498.873043118044,-1.697653766907267
FOODS_3_412__WI_2,tight_capacity,96,0.05,6611.106745822764,6498.873043118044,-1.697653766907267
FOODS_3_412__WI_2,tight_capacity,96,0.1,6611.106745822764,6498.873043118044,-1.697653766907267
FOODS_3_412__WI_2,tight_capacity,96,0.2,6611.106745822764,6498.873043118044,-1.697653766907267
FOODS_3_412__WI_2,tight_capacity,192,0.05,6611.106745822764,6498.873043118044,-1.697653766907267
FOODS_3_412__WI_2,tight_capacity,192,0.1,6611.106745822764,6498.873043118044,-1.697653766907267
FOODS_3_412__WI_2,tight_capacity,192,0.2,6611.106745822764,6498.873043118044,-1.697653766907267
FOODS_3_462__WI_2,long_lead,48,0.05,11866.93466796875,6495.385541712378,-45.264841145163345
FOODS_3_462__WI_2,long_lead,48,0.1,11866.93466796875,6495.385541712378,-45.264841145163345
FOODS_3_462__WI_2,long_lead,48,0.2,11866.93466796875,6495.385541712378,-45.264841145163345
FOODS_3_462__WI_2,long_lead,96,0.05,11866.93466796875,6495.385541712378,-45.264841145163345
FOODS_3_462__WI_2,long_lead,96,0.1,11866.93466796875,6495.385541712378,-45.264841145163345
FOODS_3_462__WI_2,long_lead,96,0.2,11866.93466796875,6495.385541712378,-45.264841145163345
FOODS_3_462__WI_2,long_lead,192,0.05,11866.93466796875,6495.385541712378,-45.264841145163345
FOODS_3_462__WI_2,long_lead,192,0.1,11866.93466796875,6495.385541712378,-45.264841145163345
FOODS_3_462__WI_2,long_lead,192,0.2,11866.93466796875,6495.385541712378,-45.264841145163345
FOODS_3_462__WI_2,tight_capacity,48,0.05,17173.65376953125,16546.7840625,-3.6501825147041034
FOODS_3_462__WI_2,tight_capacity,48,0.1,17173.65376953125,16546.7840625,-3.6501825147041034
FOODS_3_462__WI_2,tight_capacity,48,0.2,17173.65376953125,16546.7840625,-3.6501825147041034
FOODS_3_462__WI_2,tight_capacity,96,0.05,17173.65376953125,16546.7840625,-3.6501825147041034
FOODS_3_462__WI_2,tight_capacity,96,0.1,17173.65376953125,16546.7840625,-3.6501825147041034
FOODS_3_462__WI_2,tight_capacity,96,0.2,17173.65376953125,16546.7840625,-3.6501825147041034
FOODS_3_462__WI_2,tight_capacity,192,0.05,17173.65376953125,16546.7840625,-3.6501825147041034
FOODS_3_462__WI_2,tight_capacity,192,0.1,17173.65376953125,16546.7840625,-3.6501825147041034
FOODS_3_462__WI_2,tight_capacity,192,0.2,17173.65376953125,16546.7840625,-3.6501825147041034
FOODS_3_501__CA_3,long_lead,48,0.05,1408.0796377563368,1643.4601922483157,16.716423430924632
FOODS_3_501__CA_3,long_lead,48,0.1,1408.0796377563368,1643.4601922483157,16.716423430924632
FOODS_3_501__CA_3,long_lead,48,0.2,1408.0796377563368,1643.4601922483157,16.716423430924632
FOODS_3_501__CA_3,long_lead,96,0.05,1408.0796377563368,1643.4601922483157,16.716423430924632
FOODS_3_501__CA_3,long_lead,96,0.1,1408.0796377563368,1643.4601922483157,16.716423430924632
FOODS_3_501__CA_3,long_lead,96,0.2,1408.0796377563368,1643.4601922483157,16.716423430924632
FOODS_3_501__CA_3,long_lead,192,0.05,1408.0796377563368,1643.4601922483157,16.716423430924632
FOODS_3_501__CA_3,long_lead,192,0.1,1408.0796377563368,1643.4601922483157,16.716423430924632
FOODS_3_501__CA_3,long_lead,192,0.2,1408.0796377563368,1643.4601922483157,16.716423430924632
FOODS_3_501__CA_3,tight_capacity,48,0.05,3298.2044580357115,4517.627344550202,36.972325458584024
FOODS_3_501__CA_3,tight_capacity,48,0.1,3298.2044580357115,4228.278096935887,28.19939305564135
FOODS_3_501__CA_3,tight_capacity,48,0.2,3298.2044580357115,4228.278096935887,28.19939305564135
FOODS_3_501__CA_3,tight_capacity,96,0.05,3298.2044580357115,3259.4426160561447,-1.1752407248473566
FOODS_3_501__CA_3,tight_capacity,96,0.1,3298.2044580357115,3259.4426160561447,-1.1752407248473566
FOODS_3_501__CA_3,tight_capacity,96,0.2,3298.2044580357115,3086.074454361996,-6.431681430691306
FOODS_3_501__CA_3,tight_capacity,192,0.05,3298.2044580357115,2911.103312723212,-11.736723730676248
FOODS_3_501__CA_3,tight_capacity,192,0.1,3298.2044580357115,2911.103312723212,-11.736723730676248
FOODS_3_501__CA_3,tight_capacity,192,0.2,3298.2044580357115,3086.074454361996,-6.431681430691306
FOODS_3_541__CA_1,long_lead,48,0.05,247.01071428571433,232.2654277300044,-5.969492699273857
FOODS_3_541__CA_1,long_lead,48,0.1,247.01071428571433,232.2654277300044,-5.969492699273857
FOODS_3_541__CA_1,long_lead,48,0.2,247.01071428571433,232.2654277300044,-5.969492699273857
FOODS_3_541__CA_1,long_lead,96,0.05,247.01071428571433,232.2654277300044,-5.969492699273857
FOODS_3_541__CA_1,long_lead,96,0.1,247.01071428571433,232.2654277300044,-5.969492699273857
FOODS_3_541__CA_1,long_lead,96,0.2,247.01071428571433,232.2654277300044,-5.969492699273857
FOODS_3_541__CA_1,long_lead,192,0.05,247.01071428571433,232.2654277300044,-5.969492699273857
FOODS_3_541__CA_1,long_lead,192,0.1,247.01071428571433,232.2654277300044,-5.969492699273857
FOODS_3_541__CA_1,long_lead,192,0.2,247.01071428571433,232.2654277300044,-5.969492699273857
FOODS_3_541__CA_1,tight_capacity,48,0.05,184.86785714285716,184.86785714285716,0.0
FOODS_3_541__CA_1,tight_capacity,48,0.1,184.86785714285716,184.86785714285716,0.0
FOODS_3_541__CA_1,tight_capacity,48,0.2,184.86785714285716,184.86785714285716,0.0
FOODS_3_541__CA_1,tight_capacity,96,0.05,184.86785714285716,184.86785714285716,0.0
FOODS_3_541__CA_1,tight_capacity,96,0.1,184.86785714285716,184.86785714285716,0.0
FOODS_3_541__CA_1,tight_capacity,96,0.2,184.86785714285716,184.86785714285716,0.0
FOODS_3_541__CA_1,tight_capacity,192,0.05,184.86785714285716,184.86785714285716,0.0
FOODS_3_541__CA_1,tight_capacity,192,0.1,184.86785714285716,184.86785714285716,0.0
FOODS_3_541__CA_1,tight_capacity,192,0.2,184.86785714285716,184.86785714285716,0.0
FOODS_3_541__CA_3,long_lead,48,0.05,3672.6194754464286,3341.4676897321438,-9.016773665995752
FOODS_3_541__CA_3,long_lead,48,0.1,3672.6194754464286,3341.4676897321438,-9.016773665995752
FOODS_3_541__CA_3,long_lead,48,0.2,3672.6194754464286,3341.4676897321438,-9.016773665995752
FOODS_3_541__CA_3,long_lead,96,0.05,3672.6194754464286,3417.9809436495116,-6.933430852265581
FOODS_3_541__CA_3,long_lead,96,0.1,3672.6194754464286,3417.9809436495116,-6.933430852265581
FOODS_3_541__CA_3,long_lead,96,0.2,3672.6194754464286,3417.9809436495116,-6.933430852265581
FOODS_3_541__CA_3,long_lead,192,0.05,3672.6194754464286,3417.9809436495116,-6.933430852265581
FOODS_3_541__CA_3,long_lead,192,0.1,3672.6194754464286,3417.9809436495116,-6.933430852265581
FOODS_3_541__CA_3,long_lead,192,0.2,3672.6194754464286,3417.9809436495116,-6.933430852265581
FOODS_3_541__CA_3,tight_capacity,48,0.05,2588.354618511615,2759.079963363631,6.595902417350693
FOODS_3_541__CA_3,tight_capacity,48,0.1,2588.354618511615,2759.079963363631,6.595902417350693
FOODS_3_541__CA_3,tight_capacity,48,0.2,2588.354618511615,2759.079963363631,6.595902417350693
FOODS_3_541__CA_3,tight_capacity,96,0.05,2588.354618511615,2759.079963363631,6.595902417350693
FOODS_3_541__CA_3,tight_capacity,96,0.1,2588.354618511615,2759.079963363631,6.595902417350693
FOODS_3_541__CA_3,tight_capacity,96,0.2,2588.354618511615,2759.079963363631,6.595902417350693
FOODS_3_541__CA_3,tight_capacity,192,0.05,2588.354618511615,2759.079963363631,6.595902417350693
FOODS_3_541__CA_3,tight_capacity,192,0.1,2588.354618511615,2759.079963363631,6.595902417350693
FOODS_3_541__CA_3,tight_capacity,192,0.2,2588.354618511615,2759.079963363631,6.595902417350693
FOODS_3_547__WI_2,long_lead,48,0.05,2932.5684241722975,2711.535087717062,-7.53719281137049
FOODS_3_547__WI_2,long_lead,48,0.1,2932.5684241722975,2711.535087717062,-7.53719281137049
FOODS_3_547__WI_2,long_lead,48,0.2,2932.5684241722975,2711.535087717062,-7.53719281137049
FOODS_3_547__WI_2,long_lead,96,0.05,2932.5684241722975,2711.535087717062,-7.53719281137049
FOODS_3_547__WI_2,long_lead,96,0.1,2932.5684241722975,2711.535087717062,-7.53719281137049
FOODS_3_547__WI_2,long_lead,96,0.2,2932.5684241722975,2711.535087717062,-7.53719281137049
FOODS_3_547__WI_2,long_lead,192,0.05,2932.5684241722975,2711.535087717062,-7.53719281137049
FOODS_3_547__WI_2,long_lead,192,0.1,2932.5684241722975,2711.535087717062,-7.53719281137049
FOODS_3_547__WI_2,long_lead,192,0.2,2932.5684241722975,2711.535087717062,-7.53719281137049
FOODS_3_547__WI_2,tight_capacity,48,0.05,2092.035356571593,2076.945046888761,-0.7213219239067645
FOODS_3_547__WI_2,tight_capacity,48,0.1,2092.035356571593,2076.945046888761,-0.7213219239067645
FOODS_3_547__WI_2,tight_capacity,48,0.2,2092.035356571593,2076.945046888761,-0.7213219239067645
FOODS_3_547__WI_2,tight_capacity,96,0.05,2092.035356571593,2076.945046888761,-0.7213219239067645
FOODS_3_547__WI_2,tight_capacity,96,0.1,2092.035356571593,2076.945046888761,-0.7213219239067645
FOODS_3_547__WI_2,tight_capacity,96,0.2,2092.035356571593,2076.945046888761,-0.7213219239067645
FOODS_3_547__WI_2,tight_capacity,192,0.05,2092.035356571593,2076.945046888761,-0.7213219239067645
FOODS_3_547__WI_2,tight_capacity,192,0.1,2092.035356571593,2076.945046888761,-0.7213219239067645
FOODS_3_547__WI_2,tight_capacity,192,0.2,2092.035356571593,2076.945046888761,-0.7213219239067645
FOODS_3_555__CA_1,long_lead,48,0.05,2331.5802518321557,2698.429558948129,15.733934391823018
FOODS_3_555__CA_1,long_lead,48,0.1,2331.5802518321557,2698.429558948129,15.733934391823018
FOODS_3_555__CA_1,long_lead,48,0.2,2331.5802518321557,2698.429558948129,15.733934391823018
FOODS_3_555__CA_1,long_lead,96,0.05,2331.5802518321557,2698.429558948129,15.733934391823018
FOODS_3_555__CA_1,long_lead,96,0.1,2331.5802518321557,2698.429558948129,15.733934391823018
FOODS_3_555__CA_1,long_lead,96,0.2,2331.5802518321557,2698.429558948129,15.733934391823018
FOODS_3_555__CA_1,long_lead,192,0.05,2331.5802518321557,2698.429558948129,15.733934391823018
FOODS_3_555__CA_1,long_lead,192,0.1,2331.5802518321557,1497.562518958968,-35.77049223237401
FOODS_3_555__CA_1,long_lead,192,0.2,2331.5802518321557,1497.562518958968,-35.77049223237401
FOODS_3_555__CA_1,tight_capacity,48,0.05,8365.170982142854,8605.670223214283,2.8750068777413347
FOODS_3_555__CA_1,tight_capacity,48,0.1,8365.170982142854,8605.670223214283,2.8750068777413347
FOODS_3_555__CA_1,tight_capacity,48,0.2,8365.170982142854,8605.670223214283,2.8750068777413347
FOODS_3_555__CA_1,tight_capacity,96,0.05,8365.170982142854,8605.670223214283,2.8750068777413347
FOODS_3_555__CA_1,tight_capacity,96,0.1,8365.170982142854,8605.670223214283,2.8750068777413347
FOODS_3_555__CA_1,tight_capacity,96,0.2,8365.170982142854,8605.670223214283,2.8750068777413347
FOODS_3_555__CA_1,tight_capacity,192,0.05,8365.170982142854,8605.670223214283,2.8750068777413347
FOODS_3_555__CA_1,tight_capacity,192,0.1,8365.170982142854,8605.670223214283,2.8750068777413347
FOODS_3_555__CA_1,tight_capacity,192,0.2,8365.170982142854,8605.670223214283,2.8750068777413347
FOODS_3_555__CA_3,long_lead,48,0.05,7857.691723045956,7731.2806384024225,-1.6087559692979567
FOODS_3_555__CA_3,long_lead,48,0.1,7857.691723045956,7731.2806384024225,-1.6087559692979567
FOODS_3_555__CA_3,long_lead,48,0.2,7857.691723045956,7730.979101562506,-1.612593442827646
FOODS_3_555__CA_3,long_lead,96,0.05,7857.691723045956,7730.7806384024225,-1.6151191611566236
FOODS_3_555__CA_3,long_lead,96,0.1,7857.691723045956,7730.479101562506,-1.618956634686313
FOODS_3_555__CA_3,long_lead,96,0.2,7857.691723045956,7730.479101562506,-1.618956634686313
FOODS_3_555__CA_3,long_lead,192,0.05,7857.691723045956,7730.479101562506,-1.618956634686313
FOODS_3_555__CA_3,long_lead,192,0.1,7857.691723045956,7730.479101562506,-1.618956634686313
FOODS_3_555__CA_3,long_lead,192,0.2,7857.691723045956,7730.479101562506,-1.618956634686313
FOODS_3_555__CA_3,tight_capacity,48,0.05,12669.786382354918,14798.952779863559,16.80506942464247
FOODS_3_555__CA_3,tight_capacity,48,0.1,12669.786382354918,14798.952779863559,16.80506942464247
FOODS_3_555__CA_3,tight_capacity,48,0.2,12669.786382354918,14798.952779863559,16.80506942464247
FOODS_3_555__CA_3,tight_capacity,96,0.05,12669.786382354918,14798.952779863559,16.80506942464247
FOODS_3_555__CA_3,tight_capacity,96,0.1,12669.786382354918,14798.952779863559,16.80506942464247
FOODS_3_555__CA_3,tight_capacity,96,0.2,12669.786382354918,14798.952779863559,16.80506942464247
FOODS_3_555__CA_3,tight_capacity,192,0.05,12669.786382354918,14798.952779863559,16.80506942464247
FOODS_3_555__CA_3,tight_capacity,192,0.1,12669.786382354918,14798.952779863559,16.80506942464247
FOODS_3_555__CA_3,tight_capacity,192,0.2,12669.786382354918,14798.952779863559,16.80506942464247
FOODS_3_555__TX_1,long_lead,48,0.05,6935.092867253023,2752.1933395634587,-60.31497497951174
FOODS_3_555__TX_1,long_lead,48,0.1,6935.092867253023,2752.1933395634587,-60.31497497951174
FOODS_3_555__TX_1,long_lead,48,0.2,6935.092867253023,2752.1933395634587,-60.31497497951174
FOODS_3_555__TX_1,long_lead,96,0.05,6935.092867253023,2752.1933395634587,-60.31497497951174
FOODS_3_555__TX_1,long_lead,96,0.1,6935.092867253023,2752.1933395634587,-60.31497497951174
FOODS_3_555__TX_1,long_lead,96,0.2,6935.092867253023,2752.1933395634587,-60.31497497951174
FOODS_3_555__TX_1,long_lead,192,0.05,6935.092867253023,2752.1933395634587,-60.31497497951174
FOODS_3_555__TX_1,long_lead,192,0.1,6935.092867253023,2752.1933395634587,-60.31497497951174
FOODS_3_555__TX_1,long_lead,192,0.2,6935.092867253023,2752.1933395634587,-60.31497497951174
FOODS_3_555__TX_1,tight_capacity,48,0.05,11762.732846353232,12044.107377603235,2.3920846875072654
FOODS_3_555__TX_1,tight_capacity,48,0.1,11762.732846353232,12044.107377603235,2.3920846875072654
FOODS_3_555__TX_1,tight_capacity,48,0.2,11762.732846353232,12044.107377603235,2.3920846875072654
FOODS_3_555__TX_1,tight_capacity,96,0.05,11762.732846353232,12044.107377603235,2.3920846875072654
FOODS_3_555__TX_1,tight_capacity,96,0.1,11762.732846353232,12044.107377603235,2.3920846875072654
FOODS_3_555__TX_1,tight_capacity,96,0.2,11762.732846353232,12044.107377603235,2.3920846875072654
FOODS_3_555__TX_1,tight_capacity,192,0.05,11762.732846353232,12044.107377603235,2.3920846875072654
FOODS_3_555__TX_1,tight_capacity,192,0.1,11762.732846353232,12044.107377603235,2.3920846875072654
FOODS_3_555__TX_1,tight_capacity,192,0.2,11762.732846353232,12044.107377603235,2.3920846875072654
FOODS_3_555__TX_2,long_lead,48,0.05,4465.2891661418425,2855.5693139214477,-36.04962170033987
FOODS_3_555__TX_2,long_lead,48,0.1,4465.2891661418425,2855.5693139214477,-36.04962170033987
FOODS_3_555__TX_2,long_lead,48,0.2,4465.2891661418425,2855.5693139214477,-36.04962170033987
FOODS_3_555__TX_2,long_lead,96,0.05,4465.2891661418425,2855.5693139214477,-36.04962170033987
FOODS_3_555__TX_2,long_lead,96,0.1,4465.2891661418425,2849.493421064305,-36.18569111557983
FOODS_3_555__TX_2,long_lead,96,0.2,4465.2891661418425,2849.493421064305,-36.18569111557983
FOODS_3_555__TX_2,long_lead,192,0.05,4465.2891661418425,2849.493421064305,-36.18569111557983
FOODS_3_555__TX_2,long_lead,192,0.1,4465.2891661418425,2849.493421064305,-36.18569111557983
FOODS_3_555__TX_2,long_lead,192,0.2,4465.2891661418425,2849.493421064305,-36.18569111557983
FOODS_3_555__TX_2,tight_capacity,48,0.05,8476.566649164612,9154.731862610233,8.000470491345181
FOODS_3_555__TX_2,tight_capacity,48,0.1,8476.566649164612,9154.731862610233,8.000470491345181
FOODS_3_555__TX_2,tight_capacity,48,0.2,8476.566649164612,9154.731862610233,8.000470491345181
FOODS_3_555__TX_2,tight_capacity,96,0.05,8476.566649164612,9153.231862610233,7.9827746474725
FOODS_3_555__TX_2,tight_capacity,96,0.1,8476.566649164612,9153.231862610233,7.9827746474725
FOODS_3_555__TX_2,tight_capacity,96,0.2,8476.566649164612,9153.231862610233,7.9827746474725
FOODS_3_555__TX_2,tight_capacity,192,0.05,8476.566649164612,9153.231862610233,7.9827746474725
FOODS_3_555__TX_2,tight_capacity,192,0.1,8476.566649164612,9153.231862610233,7.9827746474725
FOODS_3_555__TX_2,tight_capacity,192,0.2,8476.566649164612,9153.231862610233,7.9827746474725
FOODS_3_555__TX_3,long_lead,48,0.05,7284.389311399249,5117.646398604094,-29.745018012758404
FOODS_3_555__TX_3,long_lead,48,0.1,7284.389311399249,5117.646398604094,-29.745018012758404
FOODS_3_555__TX_3,long_lead,48,0.2,7284.389311399249,5117.646398604094,-29.745018012758404
FOODS_3_555__TX_3,long_lead,96,0.05,7284.389311399249,5017.413342259537,-31.12101608287396
FOODS_3_555__TX_3,long_lead,96,0.1,7284.389311399249,5017.413342259537,-31.12101608287396
FOODS_3_555__TX_3,long_lead,96,0.2,7284.389311399249,5117.646398604094,-29.745018012758404
